"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.09.17_09:3",23.1687 ,20.7563 ,20.0625 ,21.5625 ,56.0312 ,53.9375 ,64.3125 ,68.1125 ,67.3375 ,62.6875 ,66.3438 ,22.1875 , , , ,62.8625 ,50.5625 ,66.6250 ,73.1250 ,61.3813 , ,55.4375 
"2018.09.17_09:4",23.1062 ,20.7688 ,20.5000 ,21.6705 ,55.8523 ,53.8937 ,64.2062 ,68.1562 ,67.3750 ,62.7188 ,66.4188 ,22.0000 , , , ,62.8937 ,50.5625 ,66.6437 ,73.1250 ,61.3813 , ,55.4688 
"2018.09.17_09:5",23.0347 ,20.9444 ,20.8938 ,21.4563 ,55.6812 ,53.8352 ,64.0795 ,68.1875 ,67.4091 ,62.7500 ,66.5114 ,21.6438 , , , ,62.8750 ,50.5625 ,66.6875 ,73.1250 ,61.3807 , ,55.5000 
"2018.09.17_10:0",23.2937 ,20.9375 ,20.9500 ,21.2750 ,55.5875 ,53.8125 ,64.0563 ,68.2500 ,67.4375 ,62.7500 ,66.5812 ,21.4812 , , , ,62.9188 ,50.5625 ,66.7500 ,73.1063 ,61.4000 , ,55.5125 
"2018.09.17_10:1",23.5000 ,21.0688 ,21.0625 ,21.3011 ,55.5909 ,53.8125 ,64.0625 ,68.2938 ,67.4688 ,62.7500 ,66.6500 ,21.6534 , , , ,62.9813 ,50.5625 ,66.7750 ,73.0938 ,61.3813 , ,55.5625 
"2018.09.17_10:2",23.6944 ,21.2153 ,21.2375 ,21.5938 ,55.5562 ,53.7670 ,64.0568 ,68.3409 ,67.5000 ,62.7500 ,66.7216 ,22.0562 , , , ,63.0000 ,50.5625 ,66.8125 ,73.0795 ,61.3750 , ,55.5625 
"2018.09.17_10:3",23.8000 ,21.3625 ,21.5750 ,22.0813 ,55.3875 ,53.7500 ,64.0125 ,68.3750 ,67.5062 ,62.7500 ,66.7938 ,22.7563 , , , ,63.0438 ,50.5625 ,66.8563 ,73.0625 ,61.3875 , ,55.6000 
"2018.09.17_10:4",23.8438 ,21.4625 ,22.0170 ,22.6250 ,55.2443 ,53.7500 ,63.9125 ,68.4250 ,67.5563 ,62.7500 ,66.8750 ,23.2045 , , , ,63.0625 ,50.5625 ,66.8750 ,73.0625 ,61.3750 , ,55.6250 
"2018.09.17_10:5",23.8542 ,21.5833 ,22.7063 ,23.4563 ,55.1375 ,53.6989 ,63.8182 ,68.4375 ,67.5625 ,62.7898 ,66.9432 ,24.2000 , , , ,63.0568 ,50.5625 ,66.9205 ,73.0625 ,61.3920 , ,55.6307 
"2018.09.17_11:0",23.9000 ,21.7563 ,23.0170 ,23.2614 ,55.0284 ,53.6875 ,63.7563 ,68.4750 ,67.6188 ,62.8125 ,67.0125 ,23.5852 , , , ,63.0312 ,50.5625 ,66.9437 ,73.0625 ,61.3813 , ,55.6750 
"2018.09.17_11:1",23.9625 ,21.8062 ,23.1313 ,23.1938 ,54.9937 ,53.6875 ,63.7625 ,68.5000 ,67.6250 ,62.8125 ,67.0812 ,23.4312 , , , ,63.0187 ,50.5625 ,67.0000 ,73.0625 ,61.3937 , ,55.6875 
"2018.09.17_11:2",24.1000 ,21.8875 ,23.4750 ,23.9438 ,54.9562 ,53.6307 ,63.7330 ,68.5170 ,67.6591 ,62.8125 ,67.1420 ,24.7188 , , , ,63.0511 ,50.5625 ,67.0170 ,73.0625 ,61.3750 , ,55.7273 
"2018.09.17_11:3",24.0764 ,22.0069 ,24.3750 ,25.0227 ,54.8580 ,53.6250 ,63.7250 ,68.5625 ,67.6875 ,62.8125 ,67.2062 ,25.6591 , , , ,63.0562 ,50.6125 ,67.0625 ,73.0625 ,61.3750 , ,55.7500 
"2018.09.17_11:4",24.0250 ,22.0625 ,25.3750 ,25.4875 ,54.6562 ,53.5909 ,63.6136 ,68.5625 ,67.6932 ,62.8125 ,67.2784 ,25.7000 , , , ,63.0284 ,50.5739 ,67.0966 ,73.0568 ,61.3750 , ,55.7727 
"2018.09.17_11:5",24.0875 ,22.2250 ,26.0063 ,25.7500 ,54.4438 ,53.5625 ,63.6187 ,68.6125 ,67.7500 ,62.8125 ,67.3438 ,26.1625 , , , ,63.0562 ,50.5750 ,67.1250 ,73.0312 ,61.3750 , ,55.8125 
"2018.09.17_12:0",24.0972 ,22.2500 ,26.1534 ,25.6932 ,54.0455 ,53.5250 ,63.4937 ,68.6625 ,67.7500 ,62.8250 ,67.4062 ,25.8409 , , , ,63.1437 ,50.5625 ,67.1500 ,73.0250 ,61.3750 , ,55.8375 
"2018.09.17_12:1",23.9375 ,22.3562 ,25.8125 ,24.7312 ,53.7500 ,53.5000 ,63.3295 ,68.6875 ,67.7670 ,62.8352 ,67.4716 ,24.7375 , , , ,63.1250 ,50.5625 ,67.1875 ,73.0000 ,61.3750 , ,55.8750 
"2018.09.17_12:2",24.1250 ,22.4438 ,25.7312 ,25.4125 ,53.6812 ,53.5000 ,63.2625 ,68.7125 ,67.8125 ,62.8500 ,67.5312 ,25.8875 , , , ,63.1250 ,50.5562 ,67.2188 ,73.0000 ,61.3750 , ,55.9250 
"2018.09.17_12:3",24.4097 ,22.7222 ,25.9943 ,26.2330 ,53.6534 ,53.4500 ,63.1812 ,68.7562 ,67.8125 ,62.8750 ,67.5938 ,26.8352 , , , ,63.1750 ,50.5625 ,67.2500 ,73.0000 ,61.3750 , ,55.9375 
"2018.09.17_12:4",24.7437 ,22.9937 ,26.5000 ,26.5813 ,53.4562 ,53.4375 ,63.0284 ,68.8011 ,67.8466 ,62.8750 ,67.6534 ,27.1625 , , , ,63.2386 ,50.5625 ,67.2841 ,73.0000 ,61.3750 , ,55.9943 
"2018.09.17_12:5",24.7937 ,23.0500 ,26.6812 ,26.5875 ,53.4188 ,53.4375 ,62.9438 ,68.8125 ,67.8750 ,62.8750 ,67.7188 ,26.6687 , , , ,63.2313 ,50.5312 ,67.3125 ,73.0000 ,61.3750 , ,56.0000 
"2018.09.17_13:0",25.1938 ,23.2937 ,27.1705 ,26.6761 ,52.9205 ,53.4375 ,62.6875 ,68.9125 ,67.8750 ,62.8750 ,67.7812 ,27.0227 , , , ,63.4562 ,50.5000 ,67.3312 ,72.9875 ,61.3750 , ,56.0562 
"2018.09.17_13:1",25.3333 ,23.4306 ,27.0375 ,27.3875 ,52.0187 ,53.4375 ,62.0227 ,68.9943 ,67.9261 ,62.8750 ,67.8693 ,27.7875 , , , ,63.6250 ,50.5000 ,67.3750 ,72.9545 ,61.3750 , ,56.0739 
"2018.09.17_13:2",25.1125 ,23.3625 ,27.2375 ,27.2000 ,51.6938 ,53.4062 ,61.5312 ,69.0375 ,67.9375 ,62.8750 ,67.9437 ,27.4688 , , , ,63.6063 ,50.4562 ,67.3875 ,72.9375 ,61.3750 , ,56.1250 
"2018.09.17_13:3",25.0375 ,23.4250 ,27.1761 ,26.5057 ,51.5284 ,53.3750 ,61.1562 ,69.0875 ,67.9437 ,62.8750 ,68.0000 ,26.8011 , , , ,63.5562 ,50.4000 ,67.4375 ,72.9375 ,61.3750 , ,56.1500 
"2018.09.17_13:4",25.1250 ,23.5486 ,27.1250 ,27.0000 ,51.4188 ,53.3750 ,60.7443 ,69.1307 ,67.9943 ,62.8750 ,68.0682 ,27.9500 , , , ,63.5341 ,50.3239 ,67.4489 ,72.9375 ,61.3750 , ,56.1875 
"2018.09.17_13:5",25.2625 ,23.7125 ,27.4375 ,26.9750 ,51.3375 ,53.3750 ,60.5875 ,69.1688 ,68.0000 ,62.8750 ,68.1250 ,27.5500 , , , ,63.5562 ,50.3125 ,67.5000 ,72.9375 ,61.3750 , ,56.2125 
"2018.09.17_14:0",25.4688 ,23.7500 ,27.2955 ,26.2045 ,51.0909 ,53.3750 ,60.3125 ,69.2188 ,68.0062 ,62.8750 ,68.1813 ,26.4830 , , , ,63.6125 ,50.3062 ,67.5000 ,72.9313 ,61.3750 , ,56.2500 
"2018.09.17_14:1",25.4722 ,23.7083 ,26.8313 ,25.4875 ,51.1437 ,53.3750 ,60.1250 ,69.2443 ,68.0568 ,62.8864 ,68.2443 ,25.6750 , , , ,63.5852 ,50.2955 ,67.5568 ,72.8864 ,61.3750 , ,56.2500 
"2018.09.17_14:2",25.1750 ,23.5437 ,26.4187 ,25.2125 ,51.3250 ,53.3500 ,60.0938 ,69.2500 ,68.0625 ,62.9000 ,68.3000 ,25.4625 , , , ,63.5125 ,50.2812 ,67.5625 ,72.8750 ,61.3750 , ,56.3000 
"2018.09.17_14:3",24.8188 ,23.4563 ,26.2330 ,25.2955 ,51.6591 ,53.3125 ,60.3000 ,69.2500 ,68.0750 ,62.9188 ,68.3500 ,25.6818 , , , ,63.4125 ,50.3062 ,67.5938 ,72.8750 ,61.3750 , ,56.3125 
"2018.09.17_14:4",24.5865 ,23.3894 ,26.1080 ,25.3182 ,52.1250 ,53.2857 ,60.5357 ,69.2500 ,68.1205 ,62.9375 ,68.4152 ,25.7443 , , , ,63.2991 ,50.3259 ,67.6384 ,72.8750 ,61.3750 , ,56.3259 
"2018.09.17_14:5",24.5625 ,23.3875 ,26.1875 ,25.4375 ,52.3125 ,53.2500 ,60.6250 ,69.2500 ,68.1250 ,62.9375 ,68.4375 ,25.8958 , , , ,63.2604 ,50.3125 ,67.6250 ,72.8750 ,61.3750 , ,56.3125 
"2018.09.17_15:0",24.5000 ,23.2500 ,25.8693 ,24.8523 ,52.6222 ,53.2557 ,60.9233 ,69.2500 ,68.1847 ,62.9602 ,68.5483 ,25.0312 , , , ,63.2898 ,50.4119 ,67.7131 ,72.8750 ,61.3750 , ,56.3807 
"2018.09.17_15:1",24.5069 ,23.4236 ,25.6500 ,24.8000 ,52.6375 ,53.2500 ,61.0063 ,69.2500 ,68.1875 ,62.9375 ,68.5312 ,25.0938 , , , ,63.2500 ,50.3937 ,67.6875 ,72.8312 ,61.3375 , ,56.3750 
"2018.09.17_15:2",24.5250 ,23.4500 ,25.5625 ,24.6562 ,52.7437 ,53.2062 ,61.1375 ,69.2375 ,68.1875 ,62.9375 ,68.5625 ,24.9250 , , , ,63.2563 ,50.4375 ,67.7375 ,72.8187 ,61.3375 , ,56.3750 
"2018.09.17_15:3",24.6687 ,23.5625 ,25.2955 ,24.3466 ,52.8068 ,53.2386 ,61.2614 ,69.2216 ,68.1875 ,62.9375 ,68.6250 ,24.5398 , , , ,63.3125 ,50.4943 ,67.7500 ,72.8125 ,61.3182 , ,56.3807 
"2018.09.17_15:4",24.7222 ,23.4931 ,25.0562 ,23.9688 ,52.9625 ,53.2250 ,61.4062 ,69.2062 ,68.2375 ,62.9375 ,68.6375 ,23.9563 , , , ,63.3438 ,50.5562 ,67.7812 ,72.8125 ,61.3250 , ,56.4312 
"2018.09.17_15:5",24.6250 ,23.4625 ,24.7500 ,23.7750 ,53.0000 ,53.2000 ,61.4438 ,69.2062 ,68.2500 ,62.9375 ,68.6875 ,23.9062 , , , ,63.3500 ,50.5688 ,67.8125 ,72.8125 ,61.3125 , ,56.4375 
"2018.09.17_16:0",24.3562 ,23.2312 ,24.4261 ,23.5398 ,53.0511 ,53.1875 ,61.5341 ,69.1875 ,68.2557 ,62.9545 ,68.7273 ,23.6875 , , , ,63.3125 ,50.6080 ,67.8182 ,72.8125 ,61.3125 , ,56.4375 
"2018.09.17_16:1",24.3250 ,23.2750 ,24.1687 ,23.4312 ,53.0625 ,53.1812 ,61.6000 ,69.1875 ,68.2687 ,62.9562 ,68.7500 ,23.8125 , , , ,63.3000 ,50.6250 ,67.8750 ,72.8063 ,61.3125 , ,56.4438 
"2018.09.17_16:2",24.2431 ,23.2569 ,24.0125 ,23.3687 ,53.0438 ,53.1437 ,61.6250 ,69.1875 ,68.3125 ,62.9875 ,68.8063 ,23.7312 , , , ,63.2687 ,50.6250 ,67.8750 ,72.8125 ,61.3125 , ,56.4562 
"2018.09.17_16:3",24.3000 ,23.3500 ,23.8352 ,23.3409 ,52.9830 ,53.1250 ,61.6591 ,69.1875 ,68.3125 ,63.0000 ,68.8295 ,23.5795 , , , ,63.3011 ,50.6761 ,67.8977 ,72.7557 ,61.3125 , ,56.5000 
"2018.09.17_16:4",24.3062 ,23.2937 ,23.7063 ,23.2875 ,53.1562 ,53.1250 ,61.6125 ,69.1875 ,68.3187 ,63.0000 ,68.8750 ,23.5250 , , , ,63.3125 ,50.6875 ,67.9375 ,72.7500 ,61.3125 , ,56.5000 
"2018.09.17_16:5",24.3958 ,23.3472 ,23.6250 ,23.3000 ,53.5688 ,53.1250 ,61.2938 ,69.1875 ,68.3750 ,63.0000 ,68.8875 ,23.6313 , , , ,63.3625 ,50.7375 ,67.9375 ,72.7500 ,61.3125 , ,56.5000 
"2018.09.17_17:0",23.7437 ,23.3625 ,23.5341 ,23.3011 ,53.7557 ,53.1250 ,60.8182 ,69.1875 ,68.3750 ,63.0000 ,68.9375 ,23.6193 , , , ,63.3750 ,50.7500 ,68.0000 ,72.7500 ,61.3125 , ,56.5227 
"2018.09.17_17:1",22.9312 ,24.4875 ,23.4187 ,22.9688 ,53.9000 ,53.1250 ,60.3875 ,69.1875 ,68.3812 ,63.0000 ,68.9688 ,24.7500 , , , ,63.3750 ,50.7875 ,68.0000 ,72.7500 ,61.3125 , ,56.5625 
"2018.09.17_17:2",23.5208 ,24.0903 ,23.3125 ,22.8875 ,54.0125 ,53.1250 ,60.0562 ,69.1875 ,68.4375 ,63.0000 ,69.0000 ,23.9812 , , , ,63.3750 ,50.8125 ,68.0125 ,72.7500 ,61.3062 , ,56.5625 
"2018.09.17_17:3",23.3000 ,23.7812 ,23.2045 ,22.7102 ,54.1250 ,53.1250 ,59.7386 ,69.1875 ,68.4375 ,63.0000 ,69.0398 ,23.5739 , , , ,63.4205 ,50.8636 ,68.0625 ,72.7386 ,61.3125 , ,56.5625 
"2018.09.17_17:4",23.0750 ,23.6187 ,23.0750 ,22.5188 ,54.1750 ,53.0938 ,59.4312 ,69.1875 ,68.4375 ,63.0000 ,69.0625 ,23.3625 , , , ,63.4125 ,50.8750 ,68.0625 ,72.7188 ,61.2875 , ,56.5812 
"2018.09.17_17:5",22.9688 ,23.4750 ,22.9438 ,22.3938 ,54.2313 ,53.0750 ,59.2000 ,69.1875 ,68.4813 ,63.0000 ,69.1000 ,23.2312 , , , ,63.4375 ,50.9188 ,68.1063 ,72.6875 ,61.2812 , ,56.6250 
"2018.09.17_18:0",22.9028 ,23.3681 ,22.8182 ,22.2841 ,54.3125 ,53.0739 ,58.9943 ,69.1875 ,68.5000 ,63.0284 ,69.1250 ,23.1420 , , , ,63.4545 ,50.9489 ,68.1250 ,72.6875 ,61.2614 , ,56.6250 
"2018.09.17_18:1",22.8500 ,23.2563 ,22.6562 ,22.2000 ,54.4375 ,53.0625 ,58.8312 ,69.1875 ,68.5000 ,63.0438 ,69.1562 ,23.0375 , , , ,63.5000 ,51.0000 ,68.1250 ,72.6875 ,61.2625 , ,56.6250 
"2018.09.17_18:2",22.7875 ,23.1500 ,22.5375 ,22.1375 ,54.5000 ,53.0625 ,58.6989 ,69.1875 ,68.5227 ,63.0511 ,69.1875 ,22.9688 , , , ,63.5000 ,51.0455 ,68.1818 ,72.6875 ,61.2500 , ,56.6250 
"2018.09.17_18:3",22.6667 ,23.0833 ,22.3977 ,22.0455 ,54.5455 ,53.0625 ,58.6063 ,69.1875 ,68.5625 ,63.0625 ,69.2188 ,22.8920 , , , ,63.5000 ,51.0688 ,68.1875 ,72.6875 ,61.2500 , ,56.6375 
"2018.09.17_18:4",22.6250 ,23.0063 ,22.2812 ,22.0562 ,54.5625 ,53.0625 ,58.5625 ,69.1875 ,68.5625 ,63.0625 ,69.2500 ,22.8375 , , , ,63.5000 ,51.1250 ,68.2000 ,72.6875 ,61.2500 , ,56.6562 
"2018.09.17_18:5",22.6313 ,23.0125 ,22.1648 ,22.0398 ,54.6023 ,53.0625 ,58.5057 ,69.1875 ,68.5852 ,63.0625 ,69.2614 ,22.8182 , , , ,63.5000 ,51.1591 ,68.2500 ,72.6591 ,61.2500 , ,56.6875 
"2018.09.17_19:0",22.6250 ,23.0347 ,22.0625 ,22.0750 ,54.5938 ,53.0625 ,58.5000 ,69.1937 ,68.6250 ,63.0625 ,69.3125 ,22.8687 , , , ,63.5312 ,51.1875 ,68.2500 ,72.6375 ,61.2500 , ,56.6875 
"2018.09.17_19:1",22.6687 ,23.0625 ,21.9812 ,22.1125 ,54.6063 ,53.0625 ,58.5000 ,69.1937 ,68.6250 ,63.0625 ,69.3125 ,22.8750 , , , ,63.5625 ,51.2500 ,68.2750 ,72.6250 ,61.2500 , ,56.6875 
"2018.09.17_19:2",22.5938 ,23.0125 ,21.9091 ,21.9716 ,54.6364 ,53.0625 ,58.5000 ,69.2330 ,68.6364 ,63.0625 ,69.3693 ,22.8295 , , , ,63.5625 ,51.2500 ,68.3125 ,72.6250 ,61.2500 , ,56.6875 
"2018.09.17_19:3",22.5312 ,22.9563 ,21.9250 ,21.9187 ,56.2250 ,53.0625 ,58.5000 ,69.2438 ,68.6875 ,63.0812 ,69.3750 ,22.7563 , , , ,63.0750 ,51.3125 ,68.3125 ,72.6250 ,61.2500 , ,56.6875 
"2018.09.17_19:4",22.5000 ,22.9375 ,22.1500 ,21.9187 ,45.8563 ,53.1000 ,58.5500 ,69.0500 ,68.6875 ,63.1125 ,69.3937 ,22.6938 , , , ,55.7875 ,51.3125 ,68.3500 ,72.6250 ,61.2500 , ,56.6000 
"2018.09.17_19:5",22.5000 ,22.9375 ,22.1250 ,21.9716 ,35.7784 ,53.1250 ,58.6818 ,68.2500 ,68.7330 ,63.1250 ,69.3182 ,22.7216 , , , ,50.5455 ,51.3693 ,68.3750 ,72.6250 ,61.2500 , ,56.2670 
"2018.09.17_20:0",22.4937 ,22.9062 ,22.1250 ,21.8875 ,31.7437 ,53.1313 ,58.8250 ,67.2188 ,68.7500 ,63.1250 ,69.0438 ,22.6875 , , , ,47.6812 ,51.4000 ,68.3750 ,72.6188 ,61.2500 , ,55.8125 
"2018.09.17_20:1",22.4236 ,22.8542 ,22.6313 ,21.7875 ,30.8000 ,53.1875 ,58.9875 ,66.2250 ,68.7500 ,63.1250 ,68.6813 ,22.6438 , , , ,46.0312 ,51.4375 ,68.4125 ,72.5687 ,61.2500 , ,55.3687 
"2018.09.17_20:2",22.3125 ,22.7812 ,22.9318 ,21.6705 ,34.5739 ,53.1875 ,59.0966 ,65.2727 ,68.7500 ,63.1250 ,68.2500 ,22.5398 , , , ,46.1591 ,51.4716 ,68.4375 ,72.5227 ,61.2500 , ,54.9489 
"2018.09.17_20:3",22.1625 ,22.6375 ,22.8562 ,21.5375 ,38.4500 ,53.2375 ,59.1750 ,64.5312 ,68.7500 ,63.1250 ,67.8250 ,22.4062 , , , ,47.4438 ,51.5000 ,68.4375 ,72.4750 ,61.2500 , ,54.6375 
"2018.09.17_20:4",22.1250 ,22.5486 ,22.8875 ,21.5375 ,40.9750 ,53.2500 ,59.2437 ,63.9875 ,68.7500 ,63.1250 ,67.4500 ,22.3188 , , , ,48.9438 ,51.5250 ,68.4375 ,72.4062 ,61.2500 , ,54.4625 
"2018.09.17_20:5",22.1187 ,22.5437 ,23.0341 ,21.5000 ,43.2159 ,53.2557 ,59.2500 ,63.6136 ,68.7500 ,63.1250 ,67.1307 ,22.3182 , , , ,50.4830 ,51.5625 ,68.4375 ,72.3295 ,61.2500 , ,54.4148 
"2018.09.17_21:0",22.0688 ,22.5000 ,23.2312 ,21.4812 ,45.2250 ,53.3125 ,59.2687 ,63.3813 ,68.7500 ,63.1250 ,66.8812 ,22.2937 , , , ,51.8750 ,51.5750 ,68.4125 ,72.2375 ,61.2500 , ,54.4625 
"2018.09.17_21:1",21.9937 ,22.4375 ,23.3875 ,21.4187 ,46.8062 ,53.3125 ,59.2875 ,63.2687 ,68.7500 ,63.1250 ,66.6937 ,22.2312 , , , ,53.0375 ,51.6250 ,68.3750 ,72.1688 ,61.2500 , ,54.5688 
"2018.09.17_21:2",21.9306 ,22.3403 ,23.4545 ,21.3295 ,48.1080 ,53.3409 ,59.2784 ,63.2500 ,68.7500 ,63.1250 ,66.5455 ,22.1307 , , , ,54.1307 ,51.6250 ,68.3295 ,72.0966 ,61.2500 , ,54.7102 
"2018.09.17_21:3",21.8500 ,22.2563 ,23.4438 ,21.3125 ,49.0000 ,53.3750 ,59.2500 ,63.2750 ,68.7500 ,63.1250 ,66.4562 ,22.0500 , , , ,55.0875 ,51.6250 ,68.2875 ,72.0125 ,61.2500 , ,54.8750 
"2018.09.17_21:4",21.8562 ,22.2063 ,23.3625 ,21.3313 ,49.6750 ,53.3750 ,59.2313 ,63.3500 ,68.7500 ,63.1250 ,66.4062 ,22.0312 , , , ,55.8875 ,51.6250 ,68.2250 ,71.9562 ,61.2500 , ,55.0312 
"2018.09.17_21:5",21.8750 ,22.2083 ,23.1932 ,21.3239 ,50.2955 ,53.4034 ,59.1875 ,63.4659 ,68.7500 ,63.1250 ,66.3750 ,22.0511 , , , ,56.6307 ,51.6534 ,68.1591 ,71.8864 ,61.2500 , ,55.1875 
"2018.09.17_22:0",21.8313 ,22.1938 ,22.9937 ,21.3188 ,50.8000 ,53.4375 ,59.1250 ,63.6125 ,68.7938 ,63.1250 ,66.3750 ,22.0188 , , , ,57.3062 ,51.6812 ,68.0875 ,71.8375 ,61.2437 , ,55.3375 
"2018.09.17_22:1",21.8125 ,22.1875 ,22.7937 ,21.3062 ,51.2062 ,53.4375 ,59.0812 ,63.7563 ,68.8125 ,63.1375 ,66.4062 ,22.0063 , , , ,57.8875 ,51.6875 ,68.0250 ,71.8000 ,61.2500 , ,55.4688 
"2018.09.17_22:2",21.7917 ,22.1806 ,22.5852 ,21.2443 ,51.5852 ,53.4943 ,59.0170 ,63.9318 ,68.8125 ,63.1420 ,66.4545 ,21.9773 , , , ,58.4318 ,51.6875 ,67.9489 ,71.7500 ,61.2500 , ,55.5852 
"2018.09.17_22:3",21.6812 ,22.1187 ,22.3687 ,21.2312 ,51.8750 ,53.5000 ,58.9125 ,64.1125 ,68.8125 ,63.1625 ,66.5125 ,21.9125 , , , ,58.9188 ,51.6875 ,67.8812 ,71.7062 ,61.2375 , ,55.7062 
"2018.09.17_22:4",21.6250 ,22.0375 ,22.2063 ,21.1438 ,52.1000 ,53.5000 ,58.8250 ,64.2875 ,68.8500 ,63.1812 ,66.5750 ,21.8313 , , , ,59.3125 ,51.6875 ,67.8063 ,71.6813 ,61.2437 , ,55.7938 
"2018.09.17_22:5",21.6562 ,22.0125 ,22.1136 ,21.2159 ,47.2727 ,53.5398 ,58.8011 ,64.4261 ,68.8750 ,63.1818 ,66.6307 ,21.8125 , , , ,55.5057 ,51.6875 ,67.7386 ,71.6364 ,61.2500 , ,55.8409 
"2018.09.17_23:0",21.6875 ,22.0278 ,23.4688 ,21.2000 ,40.8188 ,53.5625 ,58.8125 ,64.2062 ,68.8750 ,63.1688 ,66.6813 ,21.8625 , , , ,50.4312 ,51.6875 ,67.6750 ,71.6250 ,61.2500 , ,55.6437 
"2018.09.17_23:1",21.6313 ,22.0063 ,23.4937 ,21.1687 ,43.0312 ,53.6136 ,58.8125 ,63.6818 ,68.8864 ,63.1875 ,66.6080 ,21.8125 , , , ,50.3352 ,51.6932 ,67.6136 ,71.5625 ,61.2500 , ,55.3182 
"2018.09.17_23:2",21.6250 ,22.0375 ,23.4943 ,21.2159 ,45.2330 ,53.6250 ,58.7938 ,63.2563 ,68.9313 ,63.1812 ,66.4875 ,21.8125 , , , ,51.2375 ,51.7125 ,67.5563 ,71.5563 ,61.2500 , ,55.0375 
"2018.09.17_23:3",21.6250 ,22.0486 ,23.5000 ,21.2625 ,47.2625 ,53.6500 ,58.7563 ,62.9875 ,68.9375 ,63.1875 ,66.3438 ,21.8500 , , , ,52.3125 ,51.7437 ,67.5000 ,71.5000 ,61.2500 , ,54.8937 
"2018.09.17_23:4",21.6562 ,22.0625 ,23.4261 ,21.2670 ,48.6193 ,53.6875 ,58.7159 ,62.8352 ,68.9375 ,63.1875 ,66.2159 ,21.8750 , , , ,53.4034 ,51.7102 ,67.4489 ,71.4716 ,61.2500 , ,54.8750 
"2018.09.17_23:5",21.6313 ,22.0562 ,23.2688 ,21.2563 ,49.4813 ,53.6875 ,58.6812 ,62.8000 ,68.9375 ,63.1875 ,66.1125 ,21.8562 , , , ,54.3937 ,51.7188 ,67.4062 ,71.4375 ,61.2500 , ,54.9188 
"2018.09.18_00:0",21.6187 ,22.0417 ,23.1187 ,21.2125 ,50.1562 ,53.7125 ,58.6250 ,62.8188 ,68.9375 ,63.1875 ,66.0625 ,21.8125 , , , ,55.2313 ,51.7000 ,67.3688 ,71.3937 ,61.2500 , ,55.0250 
"2018.09.18_00:1",21.6042 ,22.0000 ,22.9261 ,21.1875 ,50.7216 ,53.7500 ,58.5795 ,62.8977 ,68.9432 ,63.1875 ,66.0227 ,21.8125 , , , ,56.0284 ,51.6875 ,67.3125 ,71.3636 ,61.2500 , ,55.1420 
"2018.09.18_00:2",21.5750 ,21.9812 ,22.7188 ,21.1062 ,51.1688 ,53.7500 ,58.5500 ,63.0250 ,68.9938 ,63.1875 ,66.0250 ,21.7750 , , , ,56.7188 ,51.6875 ,67.2500 ,71.3125 ,61.2500 , ,55.2625 
"2018.09.18_00:3",21.5562 ,21.9438 ,22.5063 ,21.1250 ,51.5500 ,53.7563 ,58.5000 ,63.1562 ,69.0000 ,63.1875 ,66.0625 ,21.7500 , , , ,57.3188 ,51.6875 ,67.2125 ,71.3063 ,61.2500 , ,55.3875 
"2018.09.18_00:4",21.5208 ,21.9375 ,22.2841 ,21.0966 ,51.8750 ,53.7955 ,58.4545 ,63.3352 ,69.0000 ,63.1875 ,66.1023 ,21.7500 , , , ,57.8750 ,51.6875 ,67.1591 ,71.2557 ,61.2500 , ,55.5000 
"2018.09.18_00:5",21.4438 ,21.9000 ,22.0562 ,21.0250 ,52.1375 ,53.8125 ,58.3813 ,63.5125 ,69.0000 ,63.1875 ,66.1625 ,21.6875 , , , ,58.3750 ,51.6875 ,67.1125 ,71.2500 ,61.2500 , ,55.6000 
"2018.09.18_01:0",21.4312 ,21.8750 ,21.8375 ,21.0250 ,52.3937 ,53.8125 ,58.3250 ,63.6938 ,69.0312 ,63.1875 ,66.2188 ,21.6438 , , , ,58.8125 ,51.6875 ,67.0625 ,71.2125 ,61.2500 , ,55.7062 
"2018.09.18_01:1",21.4236 ,21.8472 ,21.5852 ,21.0057 ,52.6250 ,53.8125 ,58.2614 ,63.8864 ,69.0625 ,63.1875 ,66.3011 ,21.6420 , , , ,59.2159 ,51.6875 ,67.0057 ,71.1875 ,61.2500 , ,55.7841 
"2018.09.18_01:2",21.3375 ,21.7625 ,21.3562 ,20.9187 ,52.8375 ,53.8125 ,58.1875 ,64.0812 ,69.0625 ,63.1875 ,66.4000 ,21.5375 , , , ,59.5750 ,51.6812 ,66.9500 ,71.1875 ,61.2500 , ,55.8563 
"2018.09.18_01:3",21.2500 ,21.6938 ,21.1875 ,20.9000 ,52.9375 ,53.8125 ,58.1250 ,64.2562 ,69.0687 ,63.1875 ,66.4750 ,21.4688 , , , ,59.8813 ,51.6750 ,66.9188 ,71.1875 ,61.2500 , ,55.9312 
"2018.09.18_01:4",21.2563 ,21.6375 ,21.0852 ,20.9602 ,52.9830 ,53.7955 ,58.0909 ,64.4489 ,69.1080 ,63.1875 ,66.5795 ,21.4375 , , , ,60.1477 ,51.6420 ,66.8750 ,71.1250 ,61.2500 , ,55.9886 
